"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Consent","age","gender","residing_country","Country_other","residing_province","residing_UK","residing_Colombia","residing_Bolivia","residing_Honduras","residing_CostaRica","residing_Nepal","birth_country","Q74","education","occupation","work_location","study_location","SSS_faml","sss_fair","sss_anger","relationship_status","dependents_no","live_alone","cohabiting_adults_no","cohabiting_kids_no_1","cohabiting_kids_no_2","cohabiting_kids_no_3","homeschooling","covid_self","identity_1_midneutral","identity_2_midneutral","identity_3_midneutral","identity_4_midneutral","perceived_stress_sca_1","perceived_stress_sca_2","perceived_stress_sca_3","perceived_stress_sca_4","perceived_stress_sca_5","perceived_stress_sca_6","perceived_stress_sca_7","perceived_stress_sca_8","perceived_stress_sca_9","perceived_stress_sca_10","Scale_SLON_1","Scale_SLON_2","Scale_SLON_3","primary_stressors_1","primary_stressors_2","primary_stressors_3","primary_stressors_4","secondary_stressors__1","secondary_stressors__2","secondary_stressors__3","secondary_stressors__4","secondary_stressors__5","secondary_stressors__6","secondary_stressors__7","secondary_stressors__8","secondary_stressors__9","secondary_stressors__10","secondary_stressors__11","secondary_stressors__12","secondary_stressors__13","secondary_stressors__14","perceived_support_1_midneutral","perceived_support_2_midneutral","perceived_support_3_midneutral","attention_check","compliance_1","compliance_2","compliance_3","compliance_4","compliance_5","compliance_6","compliance_7","compliance_8","socialinfluence_nor1_1","socialinfluence_nor1_2","socialinfluence_nor1_3","socialinfluence_nor1_4","socialinfluence_nor1_5","socialinfluence_nor1_6","socialinfluence_nor1_7","socialinfluence_nor1_8","socialinfluence_nor2_1","socialinfluence_nor2_2","socialinfluence_nor2_3","socialinfluence_nor2_4","socialinfluence_nor2_5","socialinfluence_nor2_6","socialinfluence_nor2_7","socialinfluence_nor2_8","vaccine_midneutral","vaccine_attitudes_9_midneutral","vaccine_attitudes_2_midneutral","vaccine_attitudes_3_midneutral","vaccine_attitudes_4_midneutral","vaccine_attitudes_5_midneutral","vaccine_attitudes_6_midneutral","trust_1","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","X0_preamble2","X0_closing","resilience_1","resilience_2","resilience_3","resilience_4","resilience_5","resilience_6","uncertainty_1","uncertainty_2","uncertainty_3","uncertainty_4","uncertainty_5","information_acquisit_1","information_acquisit_2","information_acquisit_3","information_acquisit_4","information_acquisit_5","information_acquisit_6","information_acquisit_7","information_acquisit_7_TEXT","misperception1_1","misperception1_2","misperception2_1","misperception2_2","misperception3_1","misperception3_2","conspirational_think_1","conspirational_think_2","conspirational_think_3","conspirational_think_4","antiexpert_1","antiexpert_2","antiexpert_3","moral.values_1_midneutral","moral.values_2_midneutral","moral.values_3_midneutral","moral.values_4_midneutral","moral.values_5_midneutral","moral.values_6_midneutral","moral.values_7_midneutral","moral.values_8_midneutral","moral.values_9_midneutral","moral.values_10_midneutral","moral.values_11_midneutral","emotions_1_midneutral","emotions_2_midneutral","emotions_3_midneutral","emotions_4_midneutral","emotions_5_midneutral","emotions_6_midneutral","emotions_7_midneutral","emotions_8_midneutral","test","vaccine_0neutral","identity_1_0neutral","identity_2_0neutral","identity_3_0neutral","identity_4_0neutral","perceived_support_1_0neutral","perceived_support_2_0neutral","perceived_support_3_0neutral","vaccine_attitudes_9_0neutral","vaccine_attitudes_2_0neutral","vaccine_attitudes_3_0neutral","vaccine_attitudes_4_0neutral","vaccine_attitudes_5_0neutral","vaccine_attitudes_6_0neutral","emotions_1_0neutral","emotions_2_0neutral","emotions_3_0neutral","emotions_4_0neutral","emotions_5_0neutral","emotions_6_0neutral","emotions_7_0neutral","emotions_8_0neutral","moral.values_1_0neutral","moral.values_2_0neutral","moral.values_3_0neutral","moral.values_4_0neutral","moral.values_5_0neutral","moral.values_6_0neutral","moral.values_7_0neutral","moral.values_8_0neutral","moral.values_9_0neutral","moral.values_10_0neutral","moral.values_11_0neutral","primary_stressors_1.NAppl","primary_stressors_2.NAppl","primary_stressors_3.NAppl","primary_stressors_4.NAppl","secondary_stressors__1.NAppl","secondary_stressors__2.NAppl","secondary_stressors__3.NAppl","secondary_stressors__4.NAppl","secondary_stressors__5.NAppl","secondary_stressors__6.NAppl","secondary_stressors__7.NAppl","secondary_stressors__8.NAppl","secondary_stressors__9.NAppl","secondary_stressors__10.NAppl","secondary_stressors__11.NAppl","secondary_stressors__12.NAppl","secondary_stressors__13.NAppl","secondary_stressors__14.NAppl","compliance_1.NAppl","compliance_2.NAppl","compliance_3.NAppl","compliance_4.NAppl","compliance_5.NAppl","compliance_6.NAppl","compliance_7.NAppl","compliance_8.NAppl","socialinfluence_nor1_1.NAppl","socialinfluence_nor1_2.NAppl","socialinfluence_nor1_3.NAppl","socialinfluence_nor1_4.NAppl","socialinfluence_nor1_5.NAppl","socialinfluence_nor1_6.NAppl","socialinfluence_nor1_7.NAppl","socialinfluence_nor1_8.NAppl","socialinfluence_nor2_1.NAppl","socialinfluence_nor2_2.NAppl","socialinfluence_nor2_3.NAppl","socialinfluence_nor2_4.NAppl","socialinfluence_nor2_5.NAppl","socialinfluence_nor2_6.NAppl","socialinfluence_nor2_7.NAppl","socialinfluence_nor2_8.NAppl","PSS_10_avg","PLON_3_avg","totals","PSUP_3_0neutral_avg","totals.1","PSUP_3_midneutral_avg","VAC_6_0neutral_positive","VAC_6_0neutral_negative","VAC_6_0neutral_avg","VAC_6_midneutral_positive","VAC_6_midneutral_negative","VAC_6_midneutral_avg","RES_6_avg","UNCER_5_total"
2021-07-06 02:16:59,2021-07-06 02:30:45,"IP Address",100,825,TRUE,2021-07-06 02:30:46,"R_1dt9MT0RjQK69Yf","anonymous","PT","I hereby consent to take part in the study",46,"Female","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"Portugal",NA,"PhD / Doctorate","Full time employed","At my workplace (other than home)",NA,7,6,1,"Single",0,"Yes",NA,NA,NA,NA,NA,"No",7,4,6,5,1,0,1,4,4,0,4,3,1,0,1,0,0,1,1,1,1,2,1,1,0,NA,2,1,NA,NA,NA,NA,NA,NA,NA,7,6,6,"Strongly agree",7,7,7,4,2,NA,6,4,6,NA,NA,NA,NA,NA,NA,6,NA,7,7,NA,NA,NA,NA,NA,5,6,6,6,2,1,7,7,8,7,9,7,8,9,"Next",NA,6,2,6,2,6,2,4,4,1,4,2,10,1,7,1,1,1,NA,NA,NA,7,1,NA,1,NA,1,5,4,1,6,4,3,6,7,6,6,6,6,6,7,5,NA,1,5,3,6,3,4,4,4,4,NA,4,6,0,5,4,6,5,5,5,5,5,2,1,6,4,3,5,3,0,0,0,0,5,6,5,5,5,5,5,6,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.3333333,TRUE,5.333333,TRUE,6.333333,5.25,1.5,5,6.25,1.5,6.333333,6,3
2021-07-06 02:12:37,2021-07-06 02:31:46,"IP Address",100,1148,TRUE,2021-07-06 02:31:47,"R_3qNYz6dH9OsrvEr","anonymous","PT","I hereby consent to take part in the study",63,"Male","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"Portugal",NA,"PhD / Doctorate","Full time employed","At home",NA,6,6,4,"Cohabitating",0,"No",1,0,0,0,NA,"No",6,5,5,5,2,1,2,3,2,2,2,2,1,0,0,1,1,2,3,1,1,0,1,4,0,0,0,0,NA,NA,NA,NA,NA,NA,0,7,7,6,"Strongly agree",6,7,7,7,6,1,2,6,7,NA,NA,NA,NA,7,NA,NA,NA,NA,6,NA,6,NA,NA,NA,5,7,7,7,5,1,7,5,7,5,8,8,3,9,"Next",NA,6,3,4,3,5,3,1,2,2,5,2,10,5,8,5,3,7,NA,NA,NA,7,4,NA,NA,1,2,6,2,1,6,1,4,6,7,4,7,4,7,4,7,5,1,4,6,3,5,3,5,2,2,2,NA,4,5,4,4,4,6,6,5,6,6,6,4,1,6,5,3,4,3,4,2,2,2,5,6,0,6,0,6,0,6,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.6666667,TRUE,5.666667,TRUE,6.666667,6,2.5,5.166667,7,3,6.333333,5,2.4
2021-07-06 02:14:54,2021-07-06 02:32:52,"IP Address",100,1077,TRUE,2021-07-06 02:32:52,"R_xEePnumFhdrv2r7","anonymous","PT","I hereby consent to take part in the study",23,"Male","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"Portugal",NA,"University degree (e.g., MA, MSc, BA, BSc)","Student",NA,"At home",7,6,2,"Single",0,"No",2,0,0,1,"Not at all","No",6,6,5,5,2,2,2,2,2,1,1,0,2,1,2,0,1,1,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,"Strongly agree",7,7,5,5,4,NA,6,6,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,5,NA,7,NA,NA,5,7,6,6,3,2,7,5,8,4,8,5,5,10,"Next",NA,6,3,5,4,3,3,2,4,2,1,4,10,10,10,3,10,10,1,NA,6,NA,NA,1,NA,1,1,2,2,1,4,3,2,7,7,4,6,6,7,7,7,4,2,2,1,1,7,4,1,7,4,7,NA,4,5,5,4,4,5,5,5,6,5,5,3,2,6,1,1,6,0,1,6,0,6,6,6,0,5,5,6,6,6,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,1,TRUE,5,TRUE,6,5.5,2.5,4.833333,6.5,2.5,6.166667,4.666667,2.6
2021-07-06 02:22:22,2021-07-06 02:33:05,"IP Address",100,642,TRUE,2021-07-06 02:33:06,"R_2zUSxPRoZ3l1LrM","anonymous","PT","I hereby consent to take part in the study",30,"Female","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,"University degree (e.g., MA, MSc, BA, BSc)","Student,Part time employed","At my workplace (other than home)","At home",4,3,4,"Cohabitating",0,"No",2,0,0,0,NA,"Don't know",2,2,5,1,4,4,4,1,1,3,2,1,2,2,2,4,4,4,4,1,4,4,NA,NA,3,4,NA,NA,NA,NA,3,3,NA,NA,3,3,2,2,"Strongly agree",6,7,6,7,7,7,4,7,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,7,5,6,6,6,5,3,7,3,0,4,5,6,6,6,"Submit and quit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,4,1,3,2,2,5,5,5,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer","Not applicable answer",NA,NA,"Not applicable answer","Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.333333,TRUE,2.333333,TRUE,2.333333,5.25,3.5,4.333333,6.25,4,5.5,NA,NA
2021-07-06 02:20:49,2021-07-06 02:33:54,"IP Address",100,784,TRUE,2021-07-06 02:33:55,"R_31yOj6z8dezv24w","anonymous","PT","I hereby consent to take part in the study",24,"Female","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,"Some University or equivalent 
(still ongoing, or completed a module or more, but did not graduate)","Student",NA,"At home",4,4,6,"Dating",0,"No",1,0,0,1,"Not at all","Yes",5,4,6,7,4,4,4,4,1,4,0,1,4,2,4,4,4,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,5,"Strongly agree",6,7,7,4,2,4,6,5,5,NA,NA,NA,NA,NA,NA,4,NA,7,7,NA,NA,NA,NA,NA,5,7,5,5,6,2,6,5,4,4,6,4,2,4,"Next",NA,2,6,2,6,1,6,3,2,5,5,5,2,6,10,1,1,1,1,NA,NA,6,NA,1,1,NA,3,5,5,1,3,1,1,6,6,6,6,6,6,7,5,1,1,6,7,5,2,5,2,2,2,2,NA,4,4,0,5,6,6,0,4,6,4,4,5,2,5,6,4,2,4,2,2,2,2,5,5,5,5,5,5,6,4,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,4,TRUE,3.333333,TRUE,5.333333,4.75,3.5,4,5.75,4,5.166667,1.833333,4
2021-07-06 02:19:13,2021-07-06 02:33:59,"IP Address",100,885,TRUE,2021-07-06 02:34:00,"R_3kMPdtFDtePjEDl","anonymous","PT","I hereby consent to take part in the study",22,"Female","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"Portugal",NA,"University degree (e.g., MA, MSc, BA, BSc)","Student",NA,"At home",7,7,1,"Single",0,"No",3,0,0,0,NA,"No",6,6,6,6,2,1,2,2,2,1,3,1,1,0,2,0,1,3,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,"Strongly agree",7,7,7,7,7,NA,2,7,NA,NA,NA,NA,7,NA,NA,7,7,NA,NA,NA,7,NA,NA,NA,5,7,7,7,5,1,7,9,7,8,9,9,9,9,"Next",NA,5,3,5,6,2,2,4,4,2,2,2,10,10,10,1,8,1,NA,NA,6,NA,NA,1,1,NA,1,1,1,1,4,1,1,6,6,5,7,7,7,4,6,2,2,1,6,3,6,3,5,1,2,2,NA,4,5,5,5,5,6,6,6,6,6,6,4,1,6,5,3,5,3,4,1,2,2,5,5,4,6,6,6,0,5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,TRUE,6,TRUE,7,6,2.5,5.166667,7,3,6.333333,4.166667,2.8
2021-07-06 02:24:02,2021-07-06 02:34:15,"IP Address",100,612,TRUE,2021-07-06 02:34:16,"R_27qj5uIQ6egQfow","anonymous","PT","I hereby consent to take part in the study",19,"Female","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"Portugal",NA,"Up to 12 years of school","Student",NA,"At home",2,3,6,"Single",0,"No",2,0,1,0,"Not at all","Yes",6,5,5,5,3,3,3,2,1,2,2,2,2,1,3,3,3,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,"Strongly agree",7,7,7,5,7,NA,3,5,NA,6,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,7,NA,4,4,5,4,6,4,5,5,5,5,6,8,5,7,"Submit and quit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,4,4,0,0,0,0,4,0,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,3,TRUE,0,TRUE,4,2,2.5,2.5,4.5,5,4,NA,NA
2021-07-06 02:18:04,2021-07-06 02:34:58,"IP Address",100,1014,TRUE,2021-07-06 02:34:59,"R_3dFy4dHjdvSMAbg","anonymous","ES-ES","I hereby consent to take part in the study",27,"Female","Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,"Guatemala",NA,"University degree (e.g., MA, MSc, BA, BSc)","Self employed","At my workplace (other than home)",NA,5,6,7,"Married",2,"No",1,1,0,0,"The entire time","No",7,5,4,5,4,3,4,2,0,3,3,0,4,2,2,2,2,2,2,2,2,2,4,4,2,4,3,2,NA,NA,NA,NA,3,NA,3,6,7,6,"Strongly agree",1,7,5,7,3,7,6,5,NA,NA,NA,NA,NA,7,6,NA,NA,NA,7,NA,4,NA,NA,NA,5,6,6,7,1,5,6,0,0,0,0,0,0,0,"Next","Economia personal",5,5,5,5,5,5,5,5,5,3,5,7,1,7,1,9,1,NA,NA,7,NA,7,NA,6,NA,7,7,7,7,7,1,4,4,5,1,6,7,7,5,6,5,7,6,1,6,2,3,3,1,7,7,NA,4,6,4,0,4,5,6,5,5,5,6,1,4,5,1,5,2,3,3,1,6,6,0,4,1,5,6,6,4,5,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,2,TRUE,5.333333,TRUE,6.333333,5.25,2.5,4.666667,6.25,3,5.833333,4,4.6
2021-07-06 02:25:04,2021-07-06 02:35:09,"IP Address",100,604,TRUE,2021-07-06 02:35:11,"R_2m1mpZIkX7EjNER","anonymous","PT","I hereby consent to take part in the study",53,"Female","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"Portugal",NA,"PhD / Doctorate","Full time employed","At my workplace (other than home)",NA,8,7,1,"Married",1,"No",2,0,0,0,NA,"No",7,7,7,6,1,2,2,4,3,1,4,4,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,7,7,6,"Strongly agree",7,7,7,7,7,7,7,7,NA,7,NA,NA,NA,NA,4,NA,7,NA,NA,4,NA,NA,NA,NA,5,7,7,7,2,1,7,6,7,7,10,10,10,10,"Submit and quit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,6,5,6,6,5,6,6,6,2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.3333333,TRUE,5.666667,TRUE,6.666667,6,1.5,5.5,7,1.5,6.833333,NA,NA
2021-07-06 02:24:18,2021-07-06 02:35:50,"IP Address",100,692,TRUE,2021-07-06 02:35:51,"R_2Srvom5vleXFeC4","anonymous","PT","I hereby consent to take part in the study",51,"Female","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"Sweden",NA,"PhD / Doctorate","Full time employed","At home",NA,8,6,1,"Married",0,"No",1,0,0,0,NA,"No",5,5,5,5,1,1,2,3,3,2,3,2,1,2,1,1,0,1,1,1,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,6,6,6,"Strongly agree",7,7,2,6,2,NA,6,7,NA,7,NA,NA,NA,NA,6,NA,7,NA,NA,NA,2,NA,NA,NA,5,7,7,7,1,1,7,7,7,6,9,9,9,9,"Next",NA,6,2,5,6,6,2,3,2,1,2,2,8,8,8,1,5,8,1,NA,NA,7,NA,1,1,NA,1,2,2,1,5,2,2,5,5,4,5,6,7,5,4,4,1,2,2,2,5,2,1,5,5,5,NA,4,4,4,4,4,5,5,5,6,6,6,1,1,6,2,2,4,2,1,4,4,4,4,4,0,4,5,6,4,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.6666667,TRUE,5,TRUE,6,6,1,5.666667,7,1,7,5.166667,2
2021-07-06 02:09:06,2021-07-06 02:36:56,"IP Address",100,1670,TRUE,2021-07-06 02:36:58,"R_cwlYyLM3pFRww8h","anonymous","PT","I hereby consent to take part in the study",34,"Male","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"Portugal",NA,"PhD / Doctorate","Full time employed","At my workplace (other than home)",NA,7,6,2,"Married",0,"No",1,0,0,0,NA,"Yes",6,4,3,4,2,1,2,2,2,2,4,2,1,2,1,2,2,0,1,0,0,3,1,0,0,0,4,4,NA,NA,NA,NA,NA,NA,0,5,6,6,"Strongly agree",6,7,7,7,5,NA,7,7,7,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,1,NA,7,NA,5,7,7,7,1,1,7,7,5,8,8,9,7,10,"Next",NA,6,2,6,2,6,2,4,4,2,2,2,10,10,10,1,9,2,1,NA,NA,6,4,NA,1,NA,1,2,1,1,5,1,1,6,7,4,6,1,6,6,7,2,1,1,7,6,6,6,7,2,2,2,NA,4,5,0,3,0,4,5,5,6,6,6,1,1,6,6,5,5,5,6,2,2,2,5,6,0,5,1,5,5,6,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.666667,TRUE,4.666667,TRUE,5.666667,6,1,5.666667,7,1,7,6,2.8
2021-07-06 02:23:59,2021-07-06 02:37:01,"IP Address",100,782,TRUE,2021-07-06 02:37:02,"R_3PFZtLdPISSGXe2","anonymous","PT","I hereby consent to take part in the study",41,"Female","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"Portugal",NA,"PhD / Doctorate","Full time employed","At home",NA,6,5,4,"Married",2,"No",1,0,1,1,"Some of the time","Don't know",7,5,6,7,3,2,3,2,1,2,1,0,2,2,1,1,1,0,2,1,3,2,1,2,0,1,0,1,NA,NA,NA,NA,2,0,0,6,7,6,"Strongly agree",6,7,6,6,7,NA,2,7,7,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5,6,NA,NA,NA,2,7,5,3,3,7,7,5,7,8,8,6,5,8,"Next",NA,3,5,3,5,3,5,5,5,3,5,5,10,10,10,6,7,9,NA,NA,NA,7,NA,1,1,NA,1,2,3,2,6,2,2,5,5,7,5,6,7,6,5,4,1,1,2,1,5,2,1,5,4,4,NA,2,6,4,5,6,5,6,5,6,4,3,3,6,6,2,1,4,2,1,4,0,0,4,4,6,4,5,6,5,4,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,1,TRUE,5.333333,TRUE,6.333333,4.75,4.5,3.666667,5.5,5,4.666667,3,4.6
2021-07-06 02:18:29,2021-07-06 02:37:06,"IP Address",100,1117,TRUE,2021-07-06 02:37:07,"R_2SiZTv580xNEarQ","anonymous","PT","I hereby consent to take part in the study",56,"Female","Portugal",NA,NA,NA,NA,NA,NA,NA,NA,"Portugal",NA,"PhD / Doctorate","Full time employed","At my workplace (other than home)",NA,8,6,1,"Married",0,"No",1,0,0,0,NA,"No",7,6,3,6,1,1,1,4,4,2,3,2,1,1,1,1,1,1,1,4,3,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,6,6,6,"Strongly agree",7,7,7,7,7,NA,3,7,NA,7,NA,NA,NA,NA,1,NA,NA,7,NA,NA,6,NA,NA,NA,5,7,7,7,2,1,7,8,8,8,10,10,10,10,"Next","descobrimos tecnologias que já tinhamos e que nunca tinhamos usado antes, isso foi bom, e pode mudar o mundo",3,3,5,2,6,3,4,4,2,5,4,9,6,9,6,10,10,1,NA,7,NA,4,NA,1,NA,2,6,4,5,7,4,2,5,7,4,6,7,7,7,7,2,1,4,1,1,7,1,1,1,1,1,NA,4,6,5,3,5,5,5,5,6,6,6,2,1,6,1,1,6,1,1,1,1,1,4,6,0,5,6,6,6,6,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not applicable answer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,TRUE,5,TRUE,6,6,1.5,5.5,7,1.5,6.833333,5,3.8
2021-06-29 02:11:40,2021-06-29 02:37:25,"IP Address",96,1544,FALSE,2021-07-06 02:37:26,"R_1ezVVQ0PsR3H8Am","anonymous","FI","I hereby consent to take part in the study",62,"Female","Finland",NA,NA,NA,NA,NA,NA,NA,NA,"Finland",NA,"Up to 9 years of school","Unemployed",NA,NA,4,4,5,"Married",0,"No",1,0,0,0,NA,"Don't know",4,1,2,4,2,2,3,3,1,2,2,2,3,2,3,3,3,2,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,"Strongly agree",1,7,7,5,6,5,5,7,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,5,7,7,6,4,1,7,2,5,3,1,3,4,7,"Next",NA,2,6,2,6,5,5,5,5,4,5,4,10,9,1,5,8,4,9,NA,6,NA,NA,1,1,NA,2,5,5,4,2,2,2,2,6,3,4,3,5,7,5,5,2,5,6,3,5,6,6,5,5,5,NA,4,0,1,2,0,3,2,3,6,6,5,0,1,6,5,3,4,5,5,4,4,4,2,5,3,0,3,4,6,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,3,TRUE,2.666667,TRUE,2.666667,5.75,0.5,5.666667,6.75,2.5,6.333333,2.666667,4.6
